source,term_name,term_id,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,response to oxygen-containing compound,GO:1901700,0.002814287,2.550631674,2014,90,21,27543,"CD86,MIR155,IL12B,CXCL10,BTG2,JAK2,RHOQ,MARCKS,EDN1,ANXA1,CCL3,KMO,SOCS3,PRDX1,CD38,IL6,CCL7,IL1B,TNIP3,SELENOT,STXBP3"
GO:BP,adaptive immune response,GO:0002250,0.003203175,2.494419357,549,90,11,27543,"CD86,IL12B,SLAMF6,JAK2,IL4I1,IL27,CTSC,ANXA1,BATF,IL6,IL1B"
GO:BP,positive regulation of gene expression,GO:0010628,0.003357448,2.473990666,1217,90,16,27543,"CD86,MIR155,IL12B,SLAMF6,JAK2,AIF1,HSPA1B,IL27,ANXA1,CCL4,CCL3,BATF,IL6,TENT5A,ISG15,IL1B"
GO:BP,positive regulation of signal transduction,GO:0009967,0.003620827,2.441192226,1537,90,18,27543,"CD86,IL12B,GPR18,JAK2,MARCKS,SOS1,HSPA1B,NMI,CTSC,EDN1,ADORA2A,CCL4,CCL3,NUPR1,IL6,CCL7,IFI35,IL1B"
GO:BP,positive regulation of secretion by cell,GO:1903532,0.003622808,2.440954644,346,90,9,27543,"SDC4,JAK2,EDN1,ADORA2A,KMO,CD38,DPYSL2,IL1B,SELENOT"
GO:BP,homeostasis of number of cells,GO:0048872,0.003709414,2.430694722,347,90,9,27543,"JAK2,IL2RA,SOS1,HSPA1B,ANXA1,PRDX1,IL6,GFI1B,ISG15"
GO:BP,positive regulation of leukocyte differentiation,GO:1902107,0.004428123,2.353780368,184,90,7,27543,"IL12B,IL2RA,IL4I1,ANXA1,CCL3,IL6,GFI1B"
GO:BP,positive regulation of hemopoiesis,GO:1903708,0.004428123,2.353780368,184,90,7,27543,"IL12B,IL2RA,IL4I1,ANXA1,CCL3,IL6,GFI1B"
GO:BP,NIK/NF-kappaB signaling,GO:0038061,0.004510572,2.345768377,118,90,6,27543,"CD86,NMI,EDN1,PRDX1,IFI35,IL1B"
GO:BP,response to interferon-beta,GO:0035456,0.004540391,2.342906699,66,90,5,27543,"GBP7,IFITM1,IFIT1,BST2,IFITM2"
GO:BP,regulation of response to biotic stimulus,GO:0002831,0.004572693,2.339827972,356,90,9,27543,"IL12B,SLAMF6,IL4I1,NMI,IL27,IFI35,ISG15,IL1B,CLEC2D"
GO:BP,homeostatic process,GO:0042592,0.004693874,2.32846861,1732,90,19,27543,"CP,CXCL10,JAK2,IL2RA,SOS1,HSPA1B,EDN1,ANXA1,ADORA2A,CCL3,SLC31A1,PRDX1,CD38,IL6,GFI1B,ISG15,IL1B,SELENOT,STXBP3"
GO:BP,myeloid cell homeostasis,GO:0002262,0.0047571,2.322657756,186,90,7,27543,"JAK2,HSPA1B,ANXA1,PRDX1,IL6,GFI1B,ISG15"
GO:BP,positive regulation of cell adhesion,GO:0045785,0.004841682,2.315003721,461,90,10,27543,"CD86,IL12B,SDC4,JAK2,AIF1,IL2RA,IL4I1,ANXA1,IL6,IL1B"
GO:BP,positive regulation of NIK/NF-kappaB signaling,GO:1901224,0.004893965,2.310339111,67,90,5,27543,"CD86,NMI,EDN1,IFI35,IL1B"
GO:BP,regulation of protein modification process,GO:0031399,0.005061509,2.295719959,1574,90,18,27543,"CD86,IL12B,SDC4,JAK2,AIF1,MARCKS,SOS1,HSPA1B,NMI,EDN1,ADORA2A,CHORDC1,NUPR1,SOCS3,IL6,GFI1B,ISG15,IL1B"
GO:BP,T cell activation involved in immune response,GO:0002286,0.005475586,2.261569361,122,90,6,27543,"IL12B,SLAMF6,IL27,ANXA1,BATF,IL6"
GO:BP,regulation of T-helper 1 type immune response,GO:0002825,0.005597847,2.251978994,31,90,4,27543,"IL12B,IL27,ANXA1,IL1B"
GO:BP,glutamate secretion,GO:0014047,0.005597847,2.251978994,31,90,4,27543,"ADORA2A,KMO,DPYSL2,IL1B"
GO:BP,leukocyte migration,GO:0050900,0.00585831,2.232227622,367,90,9,27543,"CXCL10,GPR18,AIF1,EDN1,ANXA1,CCL4,CCL3,CCL7,IL1B"
GO:BP,negative regulation of T cell activation,GO:0050868,0.006017583,2.220577884,124,90,6,27543,"CD86,SDC4,IL2RA,IL4I1,ANXA1,ADORA2A"
GO:BP,regulation of apoptotic process,GO:0042981,0.006201197,2.207524451,1597,90,18,27543,"IL12B,CXCL10,BTG2,JAK2,STK40,AIF1,HSPA1B,CTSC,EDN1,ANXA1,ADORA2A,CCL3,NUPR1,SOCS3,CD38,IL6,ANP32A,IL1B"
GO:BP,positive regulation of intracellular signal transduction,GO:1902533,0.006496661,2.187309785,984,90,14,27543,"CD86,GPR18,JAK2,SOS1,HSPA1B,NMI,EDN1,CCL4,CCL3,NUPR1,IL6,CCL7,IFI35,IL1B"
GO:BP,negative regulation of response to stimulus,GO:0048585,0.006824466,2.165931334,1608,90,18,27543,"IL12B,GBP7,GPR18,AIF1,USP25,IL2RA,HSPA1B,IL4I1,NMI,ANXA1,ADORA2A,SOCS3,IL6,IFI35,ISG15,IL1B,TNIP3,CLEC2D"
GO:BP,neutrophil migration,GO:1990266,0.006911811,2.160408129,127,90,6,27543,"CXCL10,EDN1,CCL4,CCL3,CCL7,IL1B"
GO:BP,protein secretion,GO:0009306,0.007443569,2.128218796,378,90,9,27543,"IL12B,JAK2,ANXA1,ADORA2A,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,peptide hormone secretion,GO:0030072,0.007516507,2.123983913,283,90,8,27543,"JAK2,EDN1,ANXA1,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,establishment of protein localization to extracellular region,GO:0035592,0.007604415,2.118934197,379,90,9,27543,"IL12B,JAK2,ANXA1,ADORA2A,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,negative regulation of cell-cell adhesion,GO:0022408,0.007681601,2.114548253,200,90,7,27543,"CD86,SDC4,JAK2,IL2RA,IL4I1,ANXA1,ADORA2A"
GO:BP,regulation of cell death,GO:0010941,0.007961172,2.099023011,1796,90,19,27543,"IL12B,CXCL10,BTG2,JAK2,STK40,AIF1,HSPA1B,CTSC,EDN1,ANXA1,ADORA2A,CCL3,KMO,NUPR1,SOCS3,CD38,IL6,ANP32A,IL1B"
GO:BP,apoptotic process,GO:0006915,0.008077899,2.092701586,1973,90,20,27543,"IL12B,CXCL10,BTG2,JAK2,STK40,AIF1,MARCKS,IL2RA,HSPA1B,CTSC,EDN1,ANXA1,ADORA2A,CCL3,NUPR1,SOCS3,CD38,IL6,ANP32A,IL1B"
GO:BP,regulation of programmed cell death,GO:0043067,0.008174142,2.087557796,1629,90,18,27543,"IL12B,CXCL10,BTG2,JAK2,STK40,AIF1,HSPA1B,CTSC,EDN1,ANXA1,ADORA2A,CCL3,NUPR1,SOCS3,CD38,IL6,ANP32A,IL1B"
GO:BP,defense response to protozoan,GO:0042832,0.008189066,2.086765618,34,90,4,27543,"IL12B,GBP7,BATF,IL6"
GO:BP,negative regulation of response to external stimulus,GO:0032102,0.008633656,2.063805267,385,90,9,27543,"IL12B,GPR18,AIF1,IL2RA,NMI,ADORA2A,SOCS3,ISG15,CLEC2D"
GO:BP,protein localization to extracellular region,GO:0071692,0.008816329,2.054712204,386,90,9,27543,"IL12B,JAK2,ANXA1,ADORA2A,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,peptide secretion,GO:0002790,0.008993176,2.046086887,290,90,8,27543,"JAK2,EDN1,ANXA1,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,response to interferon-alpha,GO:0035455,0.009222674,2.03514316,35,90,4,27543,"IFITM1,IFIT1,BST2,IFITM2"
GO:BP,cellular response to lipid,GO:0071396,0.010247394,1.989386568,747,90,12,27543,"CD86,MIR155,IL12B,CXCL10,JAK2,EDN1,ANXA1,CCL3,KMO,IL6,IL1B,TNIP3"
GO:BP,positive regulation of transport,GO:0051050,0.010252101,1.989187106,1024,90,14,27543,"SDC4,CXCL10,JAK2,RHOQ,EDN1,ANXA1,ADORA2A,CCL3,KMO,CD38,DPYSL2,IL6,IL1B,SELENOT"
GO:BP,regulation of kinase activity,GO:0043549,0.010386922,1.983513128,748,90,12,27543,"CD86,IL12B,SDC4,JAK2,MARCKS,SOS1,EDN1,ADORA2A,CHORDC1,SOCS3,IL6,IL1B"
GO:BP,cell-cell adhesion,GO:0098609,0.010912952,1.962057775,887,90,13,27543,"CD86,MILR1,IL12B,SDC4,JAK2,AIF1,IL2RA,IL4I1,ANXA1,ADORA2A,IL6,IL1B,STXBP3"
GO:BP,positive regulation of macromolecule metabolic process,GO:0010604,0.011318763,1.946201046,3592,90,28,27543,"CD86,MIR155,IL12B,SDC4,SLAMF6,BTG2,JAK2,RHOQ,AIF1,MARCKS,HSPA1B,IL4I1,NMI,IL27,CTSC,EDN1,ANXA1,CCL4,CCL3,BATF,PSME2,NUPR1,CD38,IL6,TENT5A,GFI1B,ISG15,IL1B"
GO:BP,positive regulation of secretion,GO:0051047,0.011510907,1.93889047,399,90,9,27543,"SDC4,JAK2,EDN1,ADORA2A,KMO,CD38,DPYSL2,IL1B,SELENOT"
GO:BP,response to protozoan,GO:0001562,0.011575229,1.936470391,37,90,4,27543,"IL12B,GBP7,BATF,IL6"
GO:BP,regulation of biological quality,GO:0065008,0.01167479,1.932750925,4029,90,30,27543,"CP,CXCL10,GPR18,BTG2,JAK2,CD52,RHOQ,MARCKS,IL2RA,SOS1,HSPA1B,IL4I1,EDN1,ANXA1,ADORA2A,CCL4,CCL3,SLC31A1,KMO,PRDX1,CD38,DPYSL2,IL6,TENT5A,CCL7,GFI1B,ISG15,IL1B,SELENOT,STXBP3"
GO:BP,cell death,GO:0008219,0.011958775,1.92231332,2208,90,21,27543,"IL12B,CXCL10,BTG2,JAK2,STK40,AIF1,MARCKS,IL2RA,HSPA1B,CTSC,EDN1,ANXA1,ADORA2A,CCL3,KMO,NUPR1,SOCS3,CD38,IL6,ANP32A,IL1B"
GO:BP,regulation of locomotion,GO:0040012,0.012095863,1.917363128,1039,90,14,27543,"SDC4,CXCL10,GPR18,JAK2,AIF1,ARHGDIB,IFITM1,BST2,EDN1,ANXA1,ADORA2A,CCL3,CCL7,IL1B"
GO:BP,programmed cell death,GO:0012501,0.012461993,1.904412504,2031,90,20,27543,"IL12B,CXCL10,BTG2,JAK2,STK40,AIF1,MARCKS,IL2RA,HSPA1B,CTSC,EDN1,ANXA1,ADORA2A,CCL3,NUPR1,SOCS3,CD38,IL6,ANP32A,IL1B"
GO:BP,negative regulation of leukocyte cell-cell adhesion,GO:1903038,0.012631475,1.898545922,141,90,6,27543,"CD86,SDC4,IL2RA,IL4I1,ANXA1,ADORA2A"
GO:BP,lymphocyte mediated immunity,GO:0002449,0.012720763,1.895486831,404,90,9,27543,"IL12B,SLAMF6,IL4I1,CTSC,BATF,PRDX1,IL6,IL1B,CLEC2D"
GO:BP,chemokine-mediated signaling pathway,GO:0070098,0.013304302,1.876007896,82,90,5,27543,"CXCL10,EDN1,CCL4,CCL3,CCL7"
GO:BP,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:0002460,0.013497743,1.86973883,407,90,9,27543,"IL12B,SLAMF6,IL4I1,IL27,CTSC,ANXA1,BATF,IL6,IL1B"
GO:BP,regulation of organic acid transport,GO:0032890,0.014120852,1.850139108,83,90,5,27543,"EDN1,ADORA2A,KMO,DPYSL2,IL1B"
GO:BP,regulation of protein kinase activity,GO:0045859,0.014203396,1.847607807,642,90,11,27543,"CD86,IL12B,SDC4,JAK2,MARCKS,SOS1,EDN1,ADORA2A,CHORDC1,IL6,IL1B"
GO:BP,negative regulation of cellular protein metabolic process,GO:0032269,0.014693622,1.832871148,1057,90,14,27543,"BTG2,USP25,HSPA1B,BST2,EDN1,ADORA2A,CHORDC1,SOCS3,TLK2,PTTG1,IL6,GFI1B,ISG15,IL1B"
GO:BP,peptide transport,GO:0015833,0.015334565,1.814328551,312,90,8,27543,"JAK2,EDN1,ANXA1,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,positive regulation of lymphocyte migration,GO:2000403,0.015897823,1.79866234,40,90,4,27543,"CXCL10,AIF1,CCL3,CCL7"
GO:BP,cellular response to tumor necrosis factor,GO:0071356,0.016599347,1.779908987,225,90,7,27543,"JAK2,HSPA1B,EDN1,CCL4,CCL3,IL6,CCL7"
GO:BP,T-helper 17 cell lineage commitment,GO:0072540,0.016827164,1.773989078,13,90,3,27543,"SLAMF6,BATF,IL6"
GO:BP,regulation of primary metabolic process,GO:0080090,0.016907802,1.771912835,5971,90,38,27543,"CD86,IL12B,SDC4,BTG2,JAK2,MED29,RHOQ,AIF1,USP25,WTAP,MARCKS,SOS1,HSPA1B,AHR,IL4I1,NMI,BST2,CTSC,EDN1,ANXA1,PSMA6,ADORA2A,CCL3,BATF,CHORDC1,PSME2,NUPR1,SOCS3,TLK2,CD38,PTTG1,MIER3,IL6,TENT5A,GFI1B,ISG15,IL1B,TNIP3"
GO:BP,insulin secretion,GO:0030073,0.017582105,1.754929119,227,90,7,27543,"JAK2,ANXA1,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,negative regulation of lymphocyte proliferation,GO:0050672,0.017786995,1.749897429,87,90,5,27543,"CD86,SDC4,IL2RA,IL4I1,LST1"
GO:BP,regulation of cell migration,GO:0030334,0.018516235,1.732447314,932,90,13,27543,"SDC4,CXCL10,GPR18,JAK2,AIF1,ARHGDIB,IFITM1,BST2,EDN1,ANXA1,CCL3,CCL7,IL1B"
GO:BP,regulation of chemotaxis,GO:0050920,0.018612658,1.730191599,229,90,7,27543,"CXCL10,GPR18,AIF1,EDN1,CCL3,CCL7,IL1B"
GO:BP,negative regulation of mononuclear cell proliferation,GO:0032945,0.018810169,1.725607291,88,90,5,27543,"CD86,SDC4,IL2RA,IL4I1,LST1"
GO:BP,regulation of proteolysis,GO:0030162,0.019888049,1.701407829,798,90,12,27543,"JAK2,USP25,HSPA1B,BST2,CTSC,ADORA2A,PSME2,NUPR1,TLK2,PTTG1,IL6,IL1B"
GO:BP,positive regulation of leukocyte migration,GO:0002687,0.020156218,1.695590958,153,90,6,27543,"CXCL10,AIF1,EDN1,CCL3,CCL7,IL1B"
GO:BP,positive regulation of chemotaxis,GO:0050921,0.020156218,1.695590958,153,90,6,27543,"CXCL10,AIF1,EDN1,CCL3,CCL7,IL1B"
GO:BP,negative regulation of defense response,GO:0031348,0.020252078,1.693530407,232,90,7,27543,"IL12B,IL2RA,NMI,ADORA2A,SOCS3,ISG15,CLEC2D"
GO:BP,T-helper 17 type immune response,GO:0072538,0.021307839,1.671460597,43,90,4,27543,"IL12B,SLAMF6,BATF,IL6"
GO:BP,positive regulation of glutamate secretion,GO:0014049,0.021365715,1.670282576,14,90,3,27543,"ADORA2A,KMO,DPYSL2"
GO:BP,regulation of nitrogen compound metabolic process,GO:0051171,0.02255645,1.646729247,5797,90,37,27543,"CD86,IL12B,SDC4,BTG2,JAK2,MED29,RHOQ,AIF1,USP25,WTAP,MARCKS,SOS1,HSPA1B,AHR,IL4I1,NMI,BST2,CTSC,EDN1,PSMA6,ADORA2A,CCL3,BATF,CHORDC1,PSME2,NUPR1,SOCS3,TLK2,CD38,PTTG1,MIER3,IL6,TENT5A,GFI1B,ISG15,IL1B,TNIP3"
GO:BP,negative regulation of leukocyte proliferation,GO:0070664,0.02463584,1.608432619,93,90,5,27543,"CD86,SDC4,IL2RA,IL4I1,LST1"
GO:BP,cellular response to chemokine,GO:1990869,0.02463584,1.608432619,93,90,5,27543,"CXCL10,EDN1,CCL4,CCL3,CCL7"
GO:BP,response to chemokine,GO:1990868,0.02463584,1.608432619,93,90,5,27543,"CXCL10,EDN1,CCL4,CCL3,CCL7"
GO:BP,regulation of T cell differentiation,GO:0045580,0.025089532,1.600507435,159,90,6,27543,"IL2RA,SOS1,IL4I1,IL27,ANXA1,IL6"
GO:BP,positive regulation of developmental process,GO:0051094,0.025132262,1.59976842,1427,90,16,27543,"IL12B,JAK2,MARCKS,IL2RA,HSPA1B,IFITM1,IL4I1,EDN1,ANXA1,CCL3,SOCS3,IL6,TENT5A,GFI1B,ISG15,IL1B"
GO:BP,negative regulation of gene expression,GO:0010629,0.026696476,1.57354606,1434,90,16,27543,"MIR155,IL12B,GBP7,GPR18,BTG2,AIF1,HSPA1B,MARF1,NMI,BST2,EDN1,ANXA1,CCL3,IL6,TENT5A,IL1B"
GO:BP,response to peptide hormone,GO:0043434,0.026974008,1.569054525,444,90,9,27543,"BTG2,JAK2,RHOQ,MARCKS,EDN1,ANXA1,SOCS3,IL1B,STXBP3"
GO:BP,macrophage activation,GO:0042116,0.027324871,1.563441879,95,90,5,27543,"JAK2,AIF1,NMI,CTSC,IFI35"
GO:BP,signal release,GO:0023061,0.0277452,1.556812139,563,90,10,27543,"JAK2,EDN1,ANXA1,ADORA2A,KMO,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,negative regulation of protein metabolic process,GO:0051248,0.027848861,1.555192563,1119,90,14,27543,"BTG2,USP25,HSPA1B,BST2,EDN1,ADORA2A,CHORDC1,SOCS3,TLK2,PTTG1,IL6,GFI1B,ISG15,IL1B"
GO:BP,T-helper 1 type immune response,GO:0042088,0.02796534,1.553379894,46,90,4,27543,"IL12B,IL27,ANXA1,IL1B"
GO:BP,negative regulation of macromolecule metabolic process,GO:0010605,0.028012229,1.552652326,3339,90,26,27543,"MIR155,IL12B,GBP7,GPR18,BTG2,AIF1,USP25,HSPA1B,MARF1,NMI,BST2,EDN1,ANXA1,ADORA2A,CCL3,CHORDC1,SOCS3,TLK2,CD38,PTTG1,MIER3,IL6,TENT5A,GFI1B,ISG15,IL1B"
GO:BP,regulation of cellular metabolic process,GO:0031323,0.028710226,1.541963396,6103,90,38,27543,"CD86,IL12B,SDC4,BTG2,JAK2,MED29,RHOQ,AIF1,USP25,WTAP,MARCKS,SOS1,HSPA1B,AHR,IL4I1,NMI,BST2,CTSC,EDN1,ANXA1,PSMA6,ADORA2A,CCL3,BATF,CHORDC1,PSME2,NUPR1,SOCS3,TLK2,CD38,PTTG1,MIER3,IL6,TENT5A,GFI1B,ISG15,IL1B,TNIP3"
GO:BP,regulation of viral genome replication,GO:0045069,0.028752389,1.54132606,96,90,5,27543,"GBP7,IFITM1,BST2,IFITM2,ISG15"
GO:BP,negative regulation of metabolic process,GO:0009892,0.029011315,1.537432584,3558,90,27,27543,"MIR155,IL12B,GBP7,GPR18,BTG2,AIF1,USP25,HSPA1B,MARF1,NMI,BST2,EDN1,ANXA1,ADORA2A,CCL3,CHORDC1,NUPR1,SOCS3,TLK2,CD38,PTTG1,MIER3,IL6,TENT5A,GFI1B,ISG15,IL1B"
GO:BP,response to tumor necrosis factor,GO:0034612,0.0303536,1.517789796,247,90,7,27543,"JAK2,HSPA1B,EDN1,CCL4,CCL3,IL6,CCL7"
GO:BP,regulation of leukocyte mediated immunity,GO:0002703,0.03115311,1.506498587,248,90,7,27543,"IL12B,SLAMF6,IL4I1,BST2,IL6,IL1B,CLEC2D"
GO:BP,natural killer cell proliferation,GO:0001787,0.032714989,1.485253225,16,90,3,27543,"IL12B,SLAMF6,JAK2"
GO:BP,positive regulation of nitric oxide biosynthetic process,GO:0045429,0.033179693,1.479127632,48,90,4,27543,"JAK2,AIF1,IL6,IL1B"
GO:BP,amide transport,GO:0042886,0.034410427,1.46330994,349,90,8,27543,"JAK2,EDN1,ANXA1,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,regulation of cell motility,GO:2000145,0.03536022,1.451485046,991,90,13,27543,"SDC4,CXCL10,GPR18,JAK2,AIF1,ARHGDIB,IFITM1,BST2,EDN1,ANXA1,CCL3,CCL7,IL1B"
GO:BP,protein phosphorylation,GO:0006468,0.036246922,1.440728866,1641,90,17,27543,"CD86,IL12B,SDC4,JAK2,STK40,AIF1,USP25,MARCKS,SOS1,EDN1,ADORA2A,CCL3,CHORDC1,SOCS3,TLK2,IL6,IL1B"
GO:BP,positive regulation of nitric oxide metabolic process,GO:1904407,0.039075338,1.408097259,50,90,4,27543,"JAK2,AIF1,IL6,IL1B"
GO:BP,regulation of amino acid transport,GO:0051955,0.039075338,1.408097259,50,90,4,27543,"ADORA2A,KMO,DPYSL2,IL1B"
GO:BP,T-helper 2 cell differentiation,GO:0045064,0.039631382,1.401960784,17,90,3,27543,"ANXA1,BATF,IL6"
GO:BP,T-helper cell lineage commitment,GO:0002295,0.039631382,1.401960784,17,90,3,27543,"SLAMF6,BATF,IL6"
GO:BP,T cell mediated immunity,GO:0002456,0.042380132,1.372837698,104,90,5,27543,"IL12B,IL4I1,CTSC,IL6,IL1B"
GO:BP,negative regulation of secretion by cell,GO:1903531,0.043156993,1.36494882,175,90,6,27543,"IL12B,EDN1,ANXA1,IL6,IL1B,STXBP3"
GO:BP,regulation of molecular function,GO:0065009,0.043256259,1.363951044,3003,90,24,27543,"CD86,IL12B,SDC4,JAK2,MARCKS,ARHGDIB,SOS1,HSPA1B,DGKH,BST2,EDN1,ANXA1,PSMA6,ADORA2A,CCL4,CCL3,CHORDC1,PSME2,NUPR1,SOCS3,PTTG1,IL6,CCL7,IL1B"
GO:BP,regulation of transferase activity,GO:0051338,0.045615296,1.340889506,868,90,12,27543,"CD86,IL12B,SDC4,JAK2,MARCKS,SOS1,EDN1,ADORA2A,CHORDC1,SOCS3,IL6,IL1B"
GO:BP,hormone secretion,GO:0046879,0.046463263,1.332890293,364,90,8,27543,"JAK2,EDN1,ANXA1,CD38,IL6,IL1B,SELENOT,STXBP3"
GO:BP,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:0002822,0.047488402,1.323412442,178,90,6,27543,"IL12B,IL4I1,IL27,ANXA1,IL6,IL1B"
GO:BP,cell migration,GO:0016477,0.04821437,1.316823507,1505,90,16,27543,"IL12B,SDC4,CXCL10,GPR18,JAK2,RHOQ,AIF1,ARHGDIB,IFITM1,BST2,EDN1,ANXA1,CCL4,CCL3,CCL7,IL1B"
GO:BP,positive regulation of tumor necrosis factor production,GO:0032760,0.048615999,1.313220782,107,90,5,27543,"IL12B,JAK2,CCL4,CCL3,IL6"
GO:BP,negative regulation of immune response,GO:0050777,0.049007497,1.309737474,179,90,6,27543,"IL12B,IL4I1,NMI,ANXA1,ISG15,CLEC2D"
GO:CC,cytoplasm,GO:0005737,6.47E-07,6.189342494,11416,89,65,27317,"IL12B,GBP7,INPP4A,SDC4,GSTT4,PLD4,GPR18,BTG2,JAK2,STK40,RHOQ,AIF1,USP25,WTAP,MARCKS,ARHGDIB,SOS1,HSPA1B,IFITM1,AHR,IFIT1,ZC3H12D,IL4I1,SACM1L,MARF1,DGKH,PFKFB3,ST3GAL3,NMI,BST2,MS4A7,IL27,PITPNC1,UPP1,CTSC,EDN1,ANXA1,PSMA6,CCL3,SLC31A1,BATF,KMO,PSME2,NUPR1,SOCS3,PRDX1,TLK2,CD38,PPM1K,LST1,PTTG1,DPYSL2,IL6,TENT5A,IFITM2,IFI35,ANP32A,PRELID2,ISG15,TNFAIP2,IL1B,SELENOT,STXBP3,NUFIP2,CLEC2D"
GO:CC,extracellular region,GO:0005576,0.000447454,3.349251601,2757,89,25,27317,"CD86,MILR1,IL12B,GBP7,FNDC7,SDC4,CP,CXCL10,HSPA1B,IL4I1,NMI,IL27,CTSC,EDN1,ANXA1,CCL4,CCL3,KMO,NUPR1,IL6,ADAMTS4,CCL7,IFI35,ISG15,IL1B"
GO:CC,cellular anatomical entity,GO:0110165,0.000450936,3.345885254,22745,89,88,27317,"CD86,MILR1,IL12B,GBP7,FNDC7,INPP4A,SDC4,GSTT4,PLD4,SLAMF6,CP,CXCL10,GPR18,BTG2,JAK2,CD52,MED29,STK40,RHOQ,CLEC12A,AIF1,USP25,WTAP,MARCKS,IL2RA,CD69,FCGR2B,ARHGDIB,CLEC1A,SOS1,HSPA1B,IFITM1,AHR,IFIT1,ZC3H12D,IL4I1,SLC39A1,SACM1L,MARF1,DGKH,PFKFB3,ST3GAL3,NMI,BST2,MS4A7,IL27,PITPNC1,UPP1,CTSC,EDN1,ANXA1,PSMA6,ADORA2A,CCL4,CCL3,SLC31A1,BATF,KMO,PSME2,NUPR1,SOCS3,PRDX1,TLK2,CD38,PPM1K,TMA16,LST1,PTTG1,DPYSL2,MIER3,CALHM6,IL6,ADAMTS4,TENT5A,CCL7,GFI1B,IFITM2,IFI35,ANP32A,PRELID2,ISG15,TNFAIP2,IL1B,DDX24,SELENOT,STXBP3,NUFIP2,CLEC2D"
GO:CC,cytosol,GO:0005829,0.018781815,1.726262435,4082,89,28,27317,"JAK2,STK40,AIF1,USP25,MARCKS,ARHGDIB,SOS1,HSPA1B,IFIT1,PFKFB3,NMI,BST2,IL27,PITPNC1,UPP1,ANXA1,PSMA6,CCL3,SOCS3,PRDX1,LST1,PTTG1,DPYSL2,IFI35,ISG15,IL1B,STXBP3,NUFIP2"
GO:CC,intracellular anatomical structure,GO:0005622,0.032524706,1.487786621,17357,89,73,27317,"CD86,IL12B,GBP7,INPP4A,SDC4,GSTT4,PLD4,GPR18,BTG2,JAK2,MED29,STK40,RHOQ,AIF1,USP25,WTAP,MARCKS,ARHGDIB,SOS1,HSPA1B,IFITM1,AHR,IFIT1,ZC3H12D,IL4I1,SACM1L,MARF1,DGKH,PFKFB3,ST3GAL3,NMI,BST2,MS4A7,IL27,PITPNC1,UPP1,CTSC,EDN1,ANXA1,PSMA6,ADORA2A,CCL3,SLC31A1,BATF,KMO,PSME2,NUPR1,SOCS3,PRDX1,TLK2,CD38,PPM1K,TMA16,LST1,PTTG1,DPYSL2,MIER3,IL6,ADAMTS4,TENT5A,GFI1B,IFITM2,IFI35,ANP32A,PRELID2,ISG15,TNFAIP2,IL1B,DDX24,SELENOT,STXBP3,NUFIP2,CLEC2D"
GO:CC,cell periphery,GO:0071944,0.040742357,1.389953855,6988,89,39,27317,"CD86,MILR1,IL12B,SLAMF6,CP,CXCL10,GPR18,JAK2,CD52,RHOQ,CLEC12A,AIF1,MARCKS,IL2RA,CD69,SOS1,HSPA1B,IFITM1,IL4I1,SLC39A1,SACM1L,DGKH,BST2,MS4A7,CTSC,ANXA1,ADORA2A,SLC31A1,CD38,LST1,DPYSL2,CALHM6,IL6,ADAMTS4,GFI1B,IFITM2,TNFAIP2,STXBP3,CLEC2D"
GO:CC,external side of plasma membrane,GO:0009897,0.040789662,1.38944989,594,89,9,27317,"CD86,IL12B,SLAMF6,CXCL10,IL2RA,CD69,ANXA1,IL6,CLEC2D"
KEGG,Viral protein interaction with cytokine and cytokine receptor,KEGG:04061,0.000786266,3.104430742,89,49,6,8583,"CXCL10,IL2RA,CCL4,CCL3,IL6,CCL7"
KEGG,Toll-like receptor signaling pathway,KEGG:04620,0.001217068,2.914685003,96,49,6,8583,"CD86,CXCL10,CCL4,CCL3,IL6,IL1B"
KEGG,Th17 cell differentiation,KEGG:04659,0.001628351,2.788251919,101,49,6,8583,"JAK2,IL2RA,AHR,IL27,IL6,IL1B"
KEGG,IL-17 signaling pathway,KEGG:04657,0.010358955,1.984684048,88,49,5,8583,"CXCL10,USP25,IL6,CCL7,IL1B"
KEGG,Cytokine-cytokine receptor interaction,KEGG:04060,0.01253965,1.901714575,280,49,8,8583,"CXCL10,IL2RA,IL27,CCL4,CCL3,IL6,CCL7,IL1B"
KEGG,TNF signaling pathway,KEGG:04668,0.028241514,1.549112032,109,49,5,8583,"CXCL10,EDN1,SOCS3,IL6,IL1B"
KEGG,Cytosolic DNA-sensing pathway,KEGG:04623,0.033440664,1.475725106,63,49,4,8583,"CXCL10,CCL4,IL6,IL1B"
