Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"32"	"0.2712"	"MAZ_MELCELLLINE_MM9"	"MAZ"	"58"	"1766"	"0.005191"	"0.0338"	"1.475"	"ENCODE--ChIP-seq"	"ZC3H12C,DLEU2,JUNB,GTPBP2,AMZ2,PRELID2,TREML2,TNFSF9,HBP1,GPR132,AEBP2,JDP2,PHLPP1,CEPT1,DCBLD2,LYRM1,NAB1,FOXP4,SOCS2,SOCS1,SKIL,OSBPL3,MDM2,TLK2,TMBIM4,TMBIM6,NOD2,MALT1,SVBP,DRAM2,RAB12,NECTIN2,AGFG1,DHX40,RRAD,HELZ2,MIER3,HIVEP1,GADD45B,CTSZ,RAB22A,RAP2C,RHOQ,CCNG2,APBA1,GDA,CCND2,CASK,GEM,NUPR1,RASGRP4,LRRC75A,NFKBIA,TNFAIP3,SPRED1,PPP2R5A,ETV3,IRF1"
"gene_set_query"	"33"	"0.2797"	"GATA1_MEGAKARYOCYTE_MM9"	"GATA1"	"24"	"590"	"0.005352"	"0.0344"	"1.842"	"ENCODE--ChIP-seq"	"SPIC,DDIT3,TREML2,HBP1,CDC42EP2,F10,CLEC4E,CD274,GGCT,TMBIM4,NPC2,TMBIM6,PPP1R15A,RAB21,CFLAR,ACOD1,SNW1,PLEKHA4,CCNG2,SBDS,SPTA1,NFKBIE,IRF9,NEURL3"
"gene_set_query"	"34"	"0.2881"	"FOS_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"FOS"	"59"	"1814"	"0.005887"	"0.0374"	"1.461"	"ENCODE--ChIP-seq"	"JUNB,DDIT3,ATF4,PDGFB,PRELID2,XKR8,ARF4,BTG1,JAK2,PSMA5,AEBP2,RNASEL,PTGS2,LYRM1,ERO1A,MAP3K8,TICAM2,VRK2,MAX,LY96,SKIL,CXCL11,MDM2,SERINC3,PSTPIP2,UPP1,CCDC50,TMBIM6,KLF6,EVI2A,TRIM36,ICAM1,IL15RA,N4BP1,GADD45B,TREX1,IFI44,EXT1,CITED2,GLIPR1,CTSC,EDN1,MDFIC,CCNG2,MIR155,CCRL2,PROCR,SELENOT,UBE2F,ISG20,IL6,NFKBIE,MXD1,NFKBIB,SOWAHC,RND1,CASP4,PPP2R5A,ETV3"
"gene_set_query"	"35"	"0.2966"	"CEBPD_K562_HG19"	"CEBPD"	"25"	"638"	"0.007156"	"0.042"	"1.772"	"ENCODE--ChIP-seq"	"JUNB,DDIT3,ATF4,PRPF38A,ARF4,BTG1,PCGF5,LYRM1,ZFP36,MYLIP,GPR85,SOCS2,OSBPL3,ABLIM2,KLF6,GADD45B,BST2,CD69,CCND2,CCRL2,TOR1AIP2,SPTA1,TBC1D13,UBE2F,ISG20"
"gene_set_query"	"36"	"0.3051"	"IRF4_GM12878_HG19"	"IRF4"	"55"	"1715"	"0.0095"	"0.0524"	"1.439"	"ENCODE--ChIP-seq"	"ZC3H12C,GBP6,ATF4,LY9,AMZ2,GPR18,JAK2,FCRL5,TMEM33,PHLPP1,RNF139,NR1H3,PSMB8,MITD1,EXOC3L4,MAP3K8,TICAM2,ZBTB32,TNFRSF14,LY86,NFKB1,CIITA,PPP6R1,ACP2,TMBIM4,TMBIM6,BIRC2,BIRC3,CCL4,CCL3,CLEC2D,ICAM1,LGALS9,B2M,HERC6,SP140,SLAMF7,GADD45B,TREX1,GRAP,RHOF,TLR1,CD74,FAS,GEM,SBDS,PHF11,NFKBIA,ISG20,MS4A7,CASP8,SRGN,AIM2,IRF9,MX2"
"gene_set_query"	"37"	"0.3136"	"MYOG_MYOCYTE_MM9"	"MYOG"	"95"	"3208"	"0.009502"	"0.0524"	"1.326"	"ENCODE--ChIP-seq"	"JUNB,GTPBP2,SCO1,PDGFB,ST3GAL1,ST3GAL3,GSDMD,ARF4,BTG2,BTG1,MECP2,GPR132,ANXA6,TSPO,JAK2,PGAM2,CRBN,DCBLD2,MITD1,LIMS2,ERO1A,RNF19B,ZFP36,MYLIP,FOXP4,CACNB1,MAX,SOCS1,SRGAP3,ZBTB18,NFKB1,GGCT,BCL6,MDM2,ALAS1,INSL6,SGCB,PPP6R1,ACP2,NCK1,ITGA4,TMBIM4,ADORA2B,NOD2,RAB21,ABLIM2,SVBP,LRRC8C,TRIM36,CLEC2D,NECTIN2,CHORDC1,AGFG1,RSAD2,DHX40,CASZ1,SDC4,RRAD,LPAR1,RAB11FIP1,TNFSF15,EXT1,LACC1,CITED2,RAB22A,GLIPR2,RHOF,RHOQ,STX11,PDPN,SLC31A2,CCNG2,CD83,ENPP4,ZBP1,LMO4,TBC1D2B,GEM,SELENOW,NUPR1,TOR1AIP2,CNN3,TBC1D13,UBE2F,HOOK3,NFKBIE,ACBD3,DYRK2,SLC2A6,PPP2R5A,USP18,DLL1,NOS2,BNIP3,PMP22"
"gene_set_query"	"38"	"0.322"	"MYC_CH12LX_MM9"	"MYC"	"54"	"1711"	"0.01314"	"0.0678"	"1.416"	"ENCODE--ChIP-seq"	"JUNB,PSME1,PSME2,LY9,AMZ2,GSDMD,EIF2AK2,XKR8,TREML2,TNFSF9,BTG2,GPR132,FCRL5,PSMA5,PSMA4,FLNB,CRBN,PCGF5,PSMB9,LYRM1,ZBTB32,CD274,LY96,MAP2K6,GGCT,MYD88,ARL5C,SUMO1,PPM1K,IL2RG,RAB20,CLEC2D,CCNJ,RAB11FIP1,SLAMF9,BST2,SNW1,GRAP,CTSZ,CTSC,IL15,SLC31A2,CCND2,PSMD10,CRIM1,ACBD3,CASP8,CASP1,TAPBP,IRF1,LTA,IRF9,IGBP1,RBM43"
"gene_set_query"	"39"	"0.3305"	"RXRA_SKNSH_HG19"	"RXRA"	"7"	"121"	"0.02059"	"0.0924"	"2.668"	"ENCODE--ChIP-seq"	"MYLIP,SOCS2,SKIL,RRAD,HIVEP1,FAP,IRF9"
"gene_set_query"	"40"	"0.339"	"E2F4_MCF10A_HG19"	"E2F4"	"56"	"1839"	"0.02141"	"0.0946"	"1.364"	"ENCODE--ChIP-seq"	"FNBP1L,JUNB,TSTD1,IL20RB,PRELID2,TNFSF9,SNX10,PSMA4,CDC42EP2,PTAFR,PTGS2,CRBN,CD274,NFKB1,GGCT,CXCL10,LMBR1L,CIITA,SGCB,ACP2,TRAF2,TMBIM4,BIRC2,BIRC3,PPP1R15A,SVBP,EVI2A,IFITM3,B2M,DHX40,PLPP1,SDC4,PARP14,ZUP1,CD40,IL15,RHOF,PDPN,SLC31A2,FAP,FAS,CCND2,PROCR,PSMD10,TOR1AIP2,RASGRP1,TBC1D13,ISG15,CASP8,RASGEF1B,CASP4,ETV3,VCAN,USP18,IGBP1,PIK3IP1"
"gene_set_query"	"41"	"0.3475"	"IRF1_K562_HG19"	"IRF1"	"117"	"4204"	"0.02338"	"0.102"	"1.244"	"ENCODE--ChIP-seq"	"FNBP1L,PPP4R2,JUNB,PSME1,ORAI2,PSME2,FPR1,AMZ2,ST3GAL3,PRPF38A,APOOL,OGFR,BATF2,ANXA4,SERPINB9,PSMA5,PSMA4,TMEM33,CDC42EP2,RNASEL,FLNB,CRBN,PSMB8,SAT1,ZFP36,TNFRSF8,MAP3K8,HMGN3,MYLIP,CD274,LY96,GSTT1,SOCS1,TNFRSF14,SKIL,SLC15A4,BCL6,XAF1,SERINC3,LMBR1L,DUSP10,SUMO1,TNFRSF1B,TMBIM4,TMBIM6,RNF31,PPP1R15A,NOD1,PPM1K,RAB21,TIFA,TNNI3,DRAM2,RAB12,PTPN6,IFITM3,ZDHHC5,UBE2L6,IFI35,PNP,TNFSF10,LGALS9,B2M,HERC6,AGFG1,IL15RA,RSAD2,DHX40,MARF1,PTGES,SDC4,STXBP3,HELZ2,RAB11FIP1,MIER3,N4BP1,GADD45B,PARP14,BST2,CD40,CITED2,CTSZ,CTSC,IL15,RAP2C,AMN1,GCA,SLC31A1,SPRYD7,CCND2,PTTG1,MIR155,CCRL2,ZBP1,LMO4,SBDS,SELENOW,TOR1AIP2,STK4,SPTA1,PHF11,ISG15,NFKBIA,ISG20,HOOK2,ACBD3,RTP4,SLC2A6,CASP8,SRGN,IRF1,USP18,PSMB10,KDM4A,MX2,MX1,RBM43"
"gene_set_query"	"42"	"0.3559"	"USF1_C2C12_MM9"	"USF1"	"52"	"1719"	"0.02791"	"0.114"	"1.355"	"ENCODE--ChIP-seq"	"DLEU2,JUNB,GTPBP2,DDIT3,ORAI2,ATF4,ST3GAL1,ARF4,RARG,ANXA6,PSMA4,TMEM33,RNASEL,PTGS2,RNF19B,AHR,FOXP4,MAX,LY96,SOCS2,BCL6,RAB21,RAB20,ZNRF3,CFLAR,KLF6,LGALS9,MARF1,SDC4,RAB11FIP1,GADD45B,BST2,RAB22A,TLR6,SLC31A2,SPRYD7,CCNG2,TRIP10,GEM,SELENOW,STK4,TBC1D13,ATP6V1D,UBE2F,HOOK2,NFKBIB,CXCL9,TNFAIP3,IRF9,PSMB10,IGBP1,GLA"
"gene_set_query"	"43"	"0.3644"	"MAFF_HEPG2_HG19"	"MAFF"	"55"	"1834"	"0.02822"	"0.114"	"1.343"	"ENCODE--ChIP-seq"	"SCO1,PSME1,FLRT3,PRELID2,APOOL,CP,ARF4,BTG1,SNX10,BATF2,PSMA5,MMP14,TMEM33,F10,CRBN,MYLIP,VRK2,LY96,GSTT1,SLC15A4,GGCT,BCL6,SERINC3,UPP1,TMBIM4,TMBIM6,BIRC3,PPP1R15A,SRC,PPM1K,CCNJ,UBE2L6,IFI35,PNP,STXBP3,GADD45B,TREX1,EXT1,LACC1,CITED2,AMN1,SERTAD3,GCA,LMO4,SELENOW,SPTA1,UBE2F,ISG15,ACBD3,RND1,IRF9,KDM4A,MX1,GLA,RBM43"
"gene_set_query"	"44"	"0.3729"	"FOSL1_K562_HG19"	"FOSL1"	"26"	"773"	"0.03363"	"0.132"	"1.512"	"ENCODE--ChIP-seq"	"GTPBP2,DDIT3,ENSA,JAK2,PSMA5,CRBN,SAT1,PSTPIP2,UPP1,CCDC50,DUSP28,TNFRSF1B,PPP1R15A,TNNI3,KLF6,IL15RA,GADD45B,TLR6,MIR155,TOR1AIP2,UBE2F,ISG20,TNFAIP3,SRGN,AIM2,PIK3IP1"
"gene_set_query"	"45"	"0.3814"	"ZBTB7A_HEPG2_HG19"	"ZBTB7A"	"50"	"1735"	"0.05821"	"0.192"	"1.289"	"ENCODE--ChIP-seq"	"ZC3H12C,JUNB,SCO1,PSME1,C3,AMZ2,EIF2AK2,OGFR,ENSA,ANXA4,SERPINB9,PSMA4,CDC42EP4,CDC42EP2,FLNB,ERO1A,MAP3K8,MYLIP,CACNB1,SOCS1,NFKB1,MDM2,CCDC50,TMBIM4,PPP1R15A,LRP4,MLLT6,RAB20,SVBP,IFITM3,ICAM1,AGFG1,PLPP1,HELZ2,EXT1,SLC31A2,SPRYD7,TBC1D2B,SELENOW,STK4,CNN3,GRK3,NFKBIA,HOOK2,NFKBIE,ACBD3,TNFAIP3,ETV3,IRF9,FMNL2"
"gene_set_query"	"46"	"0.3898"	"TFAP2C_HELAS3_HG19"	"TFAP2C"	"52"	"1822"	"0.06212"	"0.203"	"1.276"	"ENCODE--ChIP-seq"	"ZC3H12C,ACOT9,GTPBP2,SCO1,PSME2,C3,GSDMD,PRELID2,HBP1,ANXA6,JAK2,PTAFR,PTGS2,SLC7A2,RNF139,PCGF5,EXOC3L4,MYLIP,MAX,GSTT1,SKIL,GFPT1,NFKB1,GGCT,MDM2,ACP2,UPP1,BIRC3,RNF31,PPP1R15A,PPM1K,MALT1,TIFA,B2M,IL15RA,SDC4,BST2,RHOF,ARHGEF3,SERTAD3,SPRYD7,CCNG2,FAS,STK4,UBE2F,ISG15,IL6,SOWAHC,SLC2A6,PPP2R5A,IRF1,GLA"
"gene_set_query"	"47"	"0.3983"	"TEAD4_SKNSH_HG19"	"TEAD4"	"15"	"432"	"0.07052"	"0.222"	"1.563"	"ENCODE--ChIP-seq"	"JUNB,SOCS2,UPP1,BIRC2,MALT1,CASZ1,RRAD,HIVEP1,FAP,MIR155,ARID5B,CNN3,VCAM1,NFKBIA,SPRED1"
"gene_set_query"	"48"	"0.4068"	"ZNF143_K562_HG19"	"ZNF143"	"51"	"1826"	"0.08329"	"0.256"	"1.248"	"ENCODE--ChIP-seq"	"JUNB,ACOT9,SCO1,DDIT3,ANXA6,BATF2,SERPINB9,PSMA4,TMEM33,PCGF5,SAT1,KPNA3,MYLIP,TICAM2,VRK2,CD274,GSTT1,MAP2K6,NFKB1,BCL6,SERINC3,LMBR1L,ALAS1,PSTPIP2,ACP2,UPP1,NCK1,NOD1,PPM1K,IL2RG,TIFA,PTPN6,ICAM1,CHORDC1,PARP14,CD40,RAP2C,CD74,CD83,SBDS,SELENOT,PSMD10,RASGRP4,TBC1D13,NFKBIA,HOOK2,SPRED1,CASP8,SRGN,IRF9,PIK3IP1"
"gene_set_query"	"49"	"0.4153"	"TCF3_MYOCYTE_MM9"	"TCF3"	"48"	"1708"	"0.08356"	"0.256"	"1.256"	"ENCODE--ChIP-seq"	"PPP4R2,DPYSL2,JUNB,ATF4,PDGFB,GSDMD,ARF4,BTG1,GPR132,ANXA6,JAK2,AEBP2,RNF139,ERO1A,AHR,KPNA3,MYLIP,CACNB1,SOCS1,SRGAP3,ZBTB18,OSBPL3,SGCB,NCK1,TNFRSF1B,PLCL2,MARCKS,KLF6,EVI2A,CLEC2D,ZDHHC5,SDC4,LPAR1,N4BP1,GADD45B,TNFSF15,EXT1,RAB22A,GLIPR2,RHOF,GPC1,SLC31A2,LMO4,CNN3,UBE2F,ACBD3,SPRED1,PIK3IP1"
"gene_set_query"	"50"	"0.4237"	"FOXA1_HEPG2_HG19"	"FOXA1"	"57"	"2074"	"0.08853"	"0.267"	"1.228"	"ENCODE--ChIP-seq"	"CREB3L4,DLEU2,JUNB,C3,ST3GAL6,CP,HBP1,BTG1,PSMA5,F7,AEBP2,CDC42EP4,PHLPP1,SLC7A2,CEPT1,CRBN,PCGF5,NR1H3,EXOC3L4,NAB1,HP,SAT1,HMGN3,MAX,BCL6,MDM2,SERINC3,DUSP10,ACP2,UPP1,TMBIM6,PPP1R15A,SRC,MALT1,RAB20,DRAM2,CFLAR,MARCKS,KLF6,ZDHHC5,DHX40,MARF1,CITED2,TLR1,BATF,SBDS,SELENOW,CNN3,UBE2F,CRIM1,ISG20,MXD1,VCAN,IGBP1,BNIP3,FMNL2,PIK3IP1"
"gene_set_query"	"51"	"0.4322"	"MAX_GM12878_HG19"	"MAX"	"51"	"1839"	"0.09057"	"0.27"	"1.239"	"ENCODE--ChIP-seq"	"ACOT9,DDIT3,ORAI2,TNFSF9,BTG1,GPR132,ANXA6,ANXA4,SERPINB9,PSMA5,FLNB,CRBN,PCGF5,DCBLD2,SAT1,CXCL16,MAP3K8,CACNB1,GFPT1,GGCT,CXCL10,BCL6,SERINC3,ALAS1,TAGAP,ACP2,NCK1,TRAF2,IL2RG,CCL3,MARF1,STXBP3,LPAR1,RAB11FIP1,CD40,CITED2,GLIPR2,EDN1,SLC31A2,ENPP4,ZBP1,PSMD10,BMP2,RTP4,TENT4A,SLC2A6,RND1,PPP2R5A,USP18,BNIP3,NEURL3"
"gene_set_query"	"52"	"0.4407"	"TFAP2A_HELAS3_HG19"	"TFAP2A"	"50"	"1810"	"0.09694"	"0.277"	"1.234"	"ENCODE--ChIP-seq"	"ZC3H12C,ZXDA,JUNB,ACOT9,SCO1,PSME2,C3,GSDMD,PRELID2,ANXA6,JAK2,CDC42EP4,PHLPP1,PTGS2,SLC7A2,RNF139,EXOC3L4,SAT1,GSTT1,SKIL,NFKB1,GGCT,MDM2,UPP1,CCDC50,BIRC3,RNF31,PPM1K,KLF6,PTGES,SDC4,RRAD,EXT1,BST2,RHOF,SERTAD3,GPC1,CCNG2,FAS,ARID5B,STK4,UBE2F,LRRC75A,ISG15,IL6,SOWAHC,TNFAIP2,SLC2A6,IRF1,GLA"
"gene_set_query"	"53"	"0.4492"	"NFE2_GM12878_HG19"	"NFE2"	"51"	"1854"	"0.09948"	"0.282"	"1.229"	"ENCODE--ChIP-seq"	"DDIT3,ORAI2,ATF4,LY9,TNFSF9,BTG1,ANXA6,BATF2,PSMA5,RNF139,MITD1,KPNA3,ZBTB32,MAX,MTM1,BCL6,DUSP10,ACP2,UPP1,ADORA2A,RAB21,CCL3,RAB29,KLF6,CLEC2D,ICAM1,TNFSF10,STXBP3,SLAMF9,SLAMF7,CTSS,GLIPR1,CTSC,TLR1,AMN1,CD74,GCA,SLC31A2,SLC31A1,BATF,CCNG2,CD86,GEM,STK4,ATP6V1D,ISG20,MXD1,TNFAIP3,IRF9,KDM4A,GLA"
"gene_set_query"	"54"	"0.4576"	"SP1_GM12878_HG19"	"SP1"	"36"	"1263"	"0.1016"	"0.285"	"1.275"	"ENCODE--ChIP-seq"	"JUNB,LY9,APOOL,ARF4,BTG1,GSTT1,GFPT1,NFKB1,SERINC3,LMBR1L,ACP2,TMBIM6,PPP1R15A,IL2RG,ABLIM2,KLF6,CLEC2D,CCNJ,PNP,B2M,DHX40,STXBP3,RAB11FIP1,STK38L,BST2,GRAP,CITED2,AMN1,SPRYD7,CD69,ENPP4,LMO4,PSMD10,ISG20,SLC2A6,CASP8"
"gene_set_query"	"55"	"0.4661"	"HMGN3_K562_HG19"	"HMGN3"	"50"	"1830"	"0.1096"	"0.3"	"1.22"	"ENCODE--ChIP-seq"	"ACOT9,SCO1,PSME1,ORAI2,ST3GAL3,PRELID2,TREML2,ARF4,PSMA5,CRBN,PCGF5,SAT1,ZFP36,MAP3K8,HMGN3,CD274,GFPT1,GGCT,DUSP10,BIRC3,LRP4,TIFA,TNNI3,KLF6,NECTIN2,TNFSF10,DHX40,MARF1,PTGES,EXT1,CD40,RAB22A,SLC31A1,PTTG1,GEM,SELENOW,PSMD10,DDX4,TOR1AIP2,STK4,RASGRP4,SPTA1,GRK3,TBC1D13,ISG15,ACBD3,SLC2A6,CASP8,RGS16,IGBP1"
"gene_set_query"	"56"	"0.4746"	"ZNF263_K562_HG19"	"ZNF263"	"25"	"849"	"0.1153"	"0.311"	"1.318"	"ENCODE--ChIP-seq"	"FNBP1L,GTPBP2,GSDMD,AEBP2,JDP2,FLNB,MAP3K8,FOXP4,SOCS1,RNF14,TMBIM4,SRC,LRRC8C,HIVEP1,CITED2,CCND2,LMO4,ARID5B,MYCL,GPD2,GRK3,ISG15,SPRED1,CASP8,ETV3"
"gene_set_query"	"57"	"0.4831"	"POU2F2_GM12891_HG19"	"POU2F2"	"43"	"1563"	"0.1189"	"0.316"	"1.229"	"ENCODE--ChIP-seq"	"JUNB,SCO1,LY9,TNFSF9,ARF4,BTG2,ANXA6,JAK2,PSMA5,PSMA4,TMEM33,CCL22,CRBN,MITD1,AHR,MYLIP,CD274,MAX,SOCS1,NFKB1,ACP2,NCK1,TRAF1,BIRC3,PPP1R15A,CCL5,CLEC2D,ZDHHC5,PNP,DHX40,STXBP3,SP140,SLAMF7,BATF,CD69,MIR155,ENPP4,GEM,STK4,SRGN,IRF1,RGS16,PIK3IP1"
"gene_set_query"	"58"	"0.4915"	"NFATC1_GM12878_HG19"	"NFATC1"	"39"	"1407"	"0.1217"	"0.32"	"1.239"	"ENCODE--ChIP-seq"	"TSTD1,LY9,AMZ2,TNFSF9,ARF4,BTG2,BTG1,GPR132,TANK,PSMB8,MITD1,SAT1,TICAM2,VRK2,CD274,GSTT1,NFKB1,GGCT,ACP2,BIRC2,IL2RG,RAB21,CCL5,TIFA,KLF6,EVI2A,CLEC2D,STXBP3,SLAMF7,CTSC,BATF,GEM,SELENOT,ATP6V1D,NFKBIA,ISG20,SRGN,MX2,RBM43"
"gene_set_query"	"59"	"0.5"	"GATA3_SKNSH_HG19"	"GATA3"	"30"	"1054"	"0.125"	"0.325"	"1.273"	"ENCODE--ChIP-seq"	"ST3GAL6,AEBP2,CDC42EP4,TANK,NAB1,GPR85,SOCS2,ZBTB18,BCL6,INSL6,NPC2,MALT1,RAB20,MARCKS,KLF6,RRAD,HIVEP1,EXT1,CITED2,EDN1,TLR6,FAP,MIR155,ARID5B,TBC1D2B,GEM,VCAM1,CRIM1,NFKBIA,AIM2"
"gene_set_query"	"60"	"0.5085"	"PBX3_GM12878_HG19"	"PBX3"	"34"	"1226"	"0.1381"	"0.351"	"1.239"	"ENCODE--ChIP-seq"	"CREB3L4,JUNB,ATF4,TNFSF9,HBP1,BTG1,MECP2,ENSA,RNF139,ZFP36,MYLIP,VRK2,GSTT1,SLC15A4,OSBPL3,GFPT1,MDM2,LMBR1L,DUSP10,NCK1,ADORA2B,TMBIM6,PPP1R15A,PPM1K,CCL3,ZDHHC5,LGALS9,B2M,SPRYD7,LMO4,SBDS,NFKBIA,NFKBIB,RND1"
"gene_set_query"	"61"	"0.5169"	"FOSL2_MCF7_HG19"	"FOSL2"	"10"	"299"	"0.1435"	"0.362"	"1.503"	"ENCODE--ChIP-seq"	"SLC7A2,GGCT,UPP1,KLF6,BATF,MIR155,TOR1AIP2,ISG20,MS4A7,TNFAIP3"
"gene_set_query"	"62"	"0.5254"	"FOXM1_ECC1_HG19"	"FOXM1"	"16"	"525"	"0.1444"	"0.362"	"1.366"	"ENCODE--ChIP-seq"	"GTPBP2,CDC42EP4,TANK,MDM2,TMBIM4,TMBIM6,MALT1,KLF6,MARF1,MDFIC,TAGLN,CCNG2,FAS,PTTG1,NFKBIA,RASGEF1B"
"gene_set_query"	"63"	"0.5339"	"MXI1_CH12LX_MM9"	"MXI1"	"46"	"1721"	"0.1488"	"0.37"	"1.193"	"ENCODE--ChIP-seq"	"PSME1,ST3GAL3,GSDMD,PRELID2,OGFR,JAK2,JDP2,CEPT1,LIMS2,SOCS2,TNFRSF14,MAP2K6,GGCT,CCDC50,TRAF2,ADORA2B,PPM1K,MALT1,ZNRF3,DRAM2,PTPN6,ICAM1,MARF1,HELZ2,SLAMF9,TNFSF15,BST2,ZUP1,RHOQ,SERTAD3,GCA,APBA1,CCRL2,TBC1D2B,CNN3,HOOK3,NFKBIB,RND1,RASGEF1B,CAMK2A,RSPH9,USP18,IGBP1,NOS2,MX2,BNIP3"
"gene_set_query"	"64"	"0.5424"	"ESR1_T47D_HG19"	"ESR1"	"12"	"382"	"0.1608"	"0.386"	"1.409"	"ENCODE--ChIP-seq"	"ANXA6,TANK,LYRM1,BCL6,KLF6,LPAR1,TNFSF15,CITED2,EDN1,TLR6,BATF,MS4A7"
"gene_set_query"	"65"	"0.5508"	"TCF7L2_HEK293_HG19"	"TCF7L2"	"48"	"1821"	"0.1646"	"0.392"	"1.176"	"ENCODE--ChIP-seq"	"ZC3H12C,PPP4R2,CREB3L4,ACOT9,GTPBP2,DDIT3,HBP1,TMEM33,JDP2,RNF139,NAB1,RNF19B,FOXP4,SOCS2,SRGAP3,ZBTB18,NFKB1,BCL6,DUSP10,TMBIM6,LRP4,PPM1K,MLLT6,ZNRF3,MARCKS,KLF6,RAB12,CCNJ,ZDHHC5,HIVEP1,N4BP1,EXT1,CITED2,EDN1,CCNG2,CCND2,LMO4,ARID5B,SHISA3,MYCL,TOR1AIP2,BMP2,ACBD3,VCAN,RGS16,IGBP1,FMNL2,GLA"
"gene_set_query"	"66"	"0.5593"	"MEF2C_GM12878_HG19"	"MEF2C"	"5"	"135"	"0.1909"	"0.448"	"1.671"	"ENCODE--ChIP-seq"	"LY9,MDM2,CCL3,KLF6,ARID5B"
"gene_set_query"	"67"	"0.5678"	"EGR1_K562_HG19"	"EGR1"	"46"	"1773"	"0.1962"	"0.455"	"1.157"	"ENCODE--ChIP-seq"	"ACOT9,PDGFB,OGFR,BATF2,SERPINB9,CDC42EP4,JDP2,RNASEL,CRBN,SLCO3A1,MAP3K8,KPNA3,CD274,MAX,SLC15A4,GGCT,MYD88,PSTPIP2,TRAF2,TNFRSF1B,NOD1,IL2RG,RAB20,MARCKS,KLF6,NECTIN2,IFI35,PTGES,RAB11FIP1,ZUP1,CTSZ,RAB22A,CTSC,SPRYD7,PLEKHA4,CCNG2,CD69,GEM,SELENOT,STK4,CNN3,TBC1D13,ISG20,HOOK2,MXD1,PPP2R5A"
"gene_set_query"	"68"	"0.5763"	"HNF4A_HEPG2_HG19"	"HNF4A"	"61"	"2396"	"0.1977"	"0.457"	"1.135"	"ENCODE--ChIP-seq"	"DLEU2,JUNB,DDIT3,PSME2,PDGFB,IL20RB,C3,ST3GAL6,GSDMD,PRELID2,HBP1,OGFR,ANXA6,SERPINB9,PSMA5,F7,CDC42EP4,F10,PCGF5,NR1H3,EXOC3L4,NAB1,HP,RNF19B,GSTT1,MTM1,SOCS1,SKIL,BCL6,MDM2,ACP2,UPP1,CCDC50,ADORA2B,NPC2,BIRC2,RNF31,LRP4,VPS54,CFLAR,MARCKS,KLF6,MARF1,HELZ2,HIVEP1,CITED2,IL27,SLC31A1,SUSD2,STK4,GRK3,NFKBIA,ISG20,EFNA2,SOWAHC,TNFAIP3,SLC2A6,RND1,CHDH,USP18,BNIP3"
"gene_set_query"	"69"	"0.5847"	"GABPA_MELCELLLINE_MM9"	"GABPA"	"4"	"102"	"0.1994"	"0.459"	"1.773"	"ENCODE--ChIP-seq"	"ERO1A,RAB12,SPTA1,BNIP3"
"gene_set_query"	"70"	"0.5932"	"CTCFL_K562_HG19"	"CTCFL"	"55"	"2154"	"0.2041"	"0.464"	"1.138"	"ENCODE--ChIP-seq"	"ZC3H12C,CREB3L4,SCO1,PRELID2,PRPF38A,XKR8,BATF2,SERPINB9,PHLPP1,CRBN,PCGF5,SLCO3A1,KPNA3,MYLIP,FOXP4,SOCS2,SOCS1,SKIL,OSBPL3,MDM2,CCDC50,TMBIM4,ADORA2B,BIRC2,RAB12,CCNJ,ZDHHC5,UBE2L6,AGFG1,MARF1,TRIM13,STXBP3,RRAD,RAB11FIP1,N4BP1,CTSZ,GLIPR2,RHOF,GPC1,SLC31A2,SPRYD7,APBA1,TBC1D2B,PDGFRL,MYCL,STK4,RASGRP1,HOOK3,NFKBIA,HOOK2,TNFAIP3,IRF1,IRF9,IGBP1,NEURL3"
"gene_set_query"	"71"	"0.6017"	"ATF2_GM12878_HG19"	"ATF2"	"39"	"1502"	"0.2151"	"0.483"	"1.158"	"ENCODE--ChIP-seq"	"ATF4,LY9,FLRT3,TNFSF9,GPR18,TANK,CCL22,CRBN,MITD1,HMGN3,ZBTB32,MAX,LY96,NFKB1,GGCT,SERINC3,ACP2,PPP1R15A,PPM1K,RAB21,CCL5,CCL3,UBE2L6,PNP,DHX40,STXBP3,SLAMF7,EXT1,CITED2,GLIPR1,IL15,CD86,CCND2,GEM,SBDS,SELENOT,UBE2F,NFKBIA,RND1"
"gene_set_query"	"72"	"0.6102"	"CBX2_K562_HG19"	"CBX2"	"45"	"1781"	"0.2482"	"0.544"	"1.126"	"ENCODE--ChIP-seq"	"SPIC,ZC3H12C,ST3GAL6,TNFSF4,GPR132,JDP2,PTGS2,CCL22,LIMS2,TAGAP,UPP1,KCNAB1,TRAF1,FGL2,LRP4,NOD2,MALT1,PLCL2,MARCKS,KLF6,UBE2L6,HERC6,PLPP1,PTGES,STXBP3,MIER3,GADD45B,EDN1,ARHGEF3,TLR6,LILRA6,STX11,APBA1,ZBP1,ARID5B,GEM,MYCL,HCAR2,GRK3,VCAN,CHDH,CAMK2A,USP18,NOS2,FMNL2"
"gene_set_query"	"73"	"0.6186"	"ZZZ3_GM12878_HG19"	"ZZZ3"	"8"	"271"	"0.2708"	"0.576"	"1.322"	"ENCODE--ChIP-seq"	"ACOT9,MITD1,MAP3K8,OSBPL3,SP140,BST2,GLIPR1,SPRED1"
