Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"44"	"0.3729"	"ZNF263_K562_HG19"	"ZNF263"	"20"	"849"	"0.04811"	"0.219"	"1.542"	"ENCODE--ChIP-seq"	"PRKAB2,TRIM14,EZR,ZC3HAV1,KCNQ1OT1,HIVEP1,EHD1,FOS,HIPK2,ZYX,CDC14A,ARID5B,FOXP4,MYCL,GRK3,CAV1,PTPN23,DUSP16,FYCO1,TSPOAP1"
"gene_set_query"	"45"	"0.3814"	"TFAP2C_HELAS3_HG19"	"TFAP2C"	"38"	"1822"	"0.04996"	"0.221"	"1.362"	"ENCODE--ChIP-seq"	"MAPKBP1,CAPN15,ATG3,PRKAB2,IFRD1,FNDC3A,NUP98,TRIB1,TMTC3,HMOX1,RALGDS,MICAL3,LNPEP,ABTB2,REL,TRAM2,LITAF,JARID2,MYOF,ENG,PTAFR,SLC7A2,FGD6,ZYX,CDC14A,TOR3A,SWAP70,UBA6,CCDC146,ZKSCAN8,ARHGAP27,NFKB2,SLC2A6,ABCC5,LENG8,MALT1,P2RY2,MYO10"
"gene_set_query"	"46"	"0.3898"	"MXI1_GM12878_HG19"	"MXI1"	"38"	"1825"	"0.05089"	"0.221"	"1.36"	"ENCODE--ChIP-seq"	"USP6NL,ERRFI1,PRKCD,EID3,TRIB1,TMTC3,PIK3R5,RAB11FIP1,HMOX1,NBEAL1,NR1D1,REL,MTMR14,TRAM2,PIP4P2,FOS,SERPINB8,KAT2A,B3GNT2,CDC14A,CISH,TRAFD1,MOB3B,MYCL,ZKSCAN8,TBC1D13,SOCS4,ESR1,PLEKHM3,PSTPIP2,CEP170,CERS6,VPS13D,TRAF3,MALT1,AGPAT4,RAB20,ATP2B4"
"gene_set_query"	"47"	"0.3983"	"SREBF2_GM12878_HG19"	"SREBF2"	"10"	"366"	"0.06242"	"0.25"	"1.796"	"ENCODE--ChIP-seq"	"PRDM10,KCNQ1OT1,ADHFE1,ATG2A,B3GNT2,LDLR,TPST1,CCDC146,BRWD3,CLCN6"
"gene_set_query"	"48"	"0.4068"	"TBP_CH12LX_MM9"	"TBP"	"35"	"1695"	"0.06325"	"0.251"	"1.348"	"ENCODE--ChIP-seq"	"ERRFI1,GOLGA3,FNDC3A,TRIB1,EZR,SLC5A3,RAB11FIP1,KCNQ1OT1,LYN,BTBD11,VASN,PPFIBP2,AIRN,GPR132,FOS,MOCS1,SLC29A3,TRIP11,CHPF,CSF1,TRAFD1,CALCRL,NDRG1,MDM4,PLEKHM3,SLC2A6,DUSP16,ARL5C,ABCC5,ACSS2,LENG8,NLRC4,MCOLN2,SLC25A37,TNIP1"
"gene_set_query"	"49"	"0.4153"	"FOXM1_ECC1_HG19"	"FOXM1"	"13"	"525"	"0.0703"	"0.268"	"1.623"	"ENCODE--ChIP-seq"	"NUP98,ATR,SLC7A11,JARID2,MYOF,FOS,TBL1X,LDLR,TJP2,TNC,PIM1,MALT1,SEMA4B"
"gene_set_query"	"50"	"0.4237"	"FOXA2_HEPG2_HG19"	"FOXA2"	"9"	"328"	"0.07264"	"0.273"	"1.804"	"ENCODE--ChIP-seq"	"TRIB1,LNPEP,VASN,MTMR14,SLC29A3,TBL1X,LDLR,PIM1,CXCL2"
"gene_set_query"	"51"	"0.4322"	"ZNF143_HELAS3_HG19"	"ZNF143"	"37"	"1835"	"0.07462"	"0.275"	"1.316"	"ENCODE--ChIP-seq"	"ERRFI1,BSN,TNS3,ARMC7,SPATA13,PLPP3,EZR,ABR,HIVEP1,VASN,EHD1,PPFIBP1,ATG2A,NRP2,MTMR14,LITAF,KAT2A,B3GNT2,TM9SF4,MICALL1,TRIP11,MOB3B,IRAK2,TBC1D13,SLC38A7,CAV1,MDM4,PLEKHM3,LGALS3BP,PTPN23,CXCL3,PSTPIP2,RGS16,MALT1,MAPK6,ATP2B4,SLC25A37"
"gene_set_query"	"52"	"0.4407"	"MAX_A549_HG19"	"MAX"	"55"	"2861"	"0.07613"	"0.275"	"1.253"	"ENCODE--ChIP-seq"	"ARRDC4,PRKCD,FNDC3A,TRIM14,GSAP,NUP98,EZR,PLBD2,SLC5A3,PRDM10,ABR,RAB11FIP1,ATP6V0A2,HMOX1,RALGDS,EHD1,PPFIBP1,REL,MTMR14,TRAM2,MYOF,MINK1,AP3B1,SLC29A3,PAPSS2,RELB,TAOK3,CHPF,PRDM1,TOR3A,CISH,MOB3B,GEM,PXK,UBA6,LTBP2,ZKSCAN8,SLC38A7,SOCS4,NFKB2,CDK6,MDM4,PTPN23,CXCL3,FYCO1,CEP170,CERS6,SECISBP2L,TRAF3,RGS16,AGPAT4,P2RY2,PDE4DIP,CLCN6,TRIM36"
"gene_set_query"	"53"	"0.4492"	"TEAD4_SKNSH_HG19"	"TEAD4"	"11"	"432"	"0.07759"	"0.277"	"1.671"	"ENCODE--ChIP-seq"	"TRIB1,RRAD,HIVEP1,DUSP2,TSC22D2,B3GNT2,TJP2,CELSR3,ARID5B,CAV1,MALT1"
"gene_set_query"	"54"	"0.4576"	"ESR1_T47D_HG19"	"ESR1"	"10"	"382"	"0.07765"	"0.277"	"1.719"	"ENCODE--ChIP-seq"	"ERRFI1,LPAR1,ABCA3,EHD1,OLR1,PAPSS2,ZBTB37,MID1,LY6E,TRPS1"
"gene_set_query"	"55"	"0.4661"	"SP1_HCT116_HG19"	"SP1"	"30"	"1458"	"0.08115"	"0.285"	"1.343"	"ENCODE--ChIP-seq"	"CAPN15,ARRDC4,IFRD1,NUP98,IL20RB,KCNQ1OT1,ATP6V0A2,LNPEP,NR1D1,PPFIBP1,ATG2A,ATR,MTMR12,MTMR14,SLC7A11,AP3B1,TBL1X,ZSWIM4,LDLR,TAOK3,TJP2,YPEL2,RALGAPA2,TRAFD1,PXK,UBA6,BRWD3,DOCK4,MALT1,ATP2B4"
"gene_set_query"	"56"	"0.4746"	"REST_HEPG2_HG19"	"REST"	"20"	"944"	"0.1062"	"0.339"	"1.384"	"ENCODE--ChIP-seq"	"ERRFI1,BSN,TRIB1,PLBD2,KCNQ1OT1,BTBD11,VASN,ATR,PSD,FOS,HSD17B7,LDLR,TAOK3,CHPF,CELSR3,CISH,NFKB2,PLEKHM3,ACSS2,ABLIM2"
"gene_set_query"	"57"	"0.4831"	"CBX2_K562_HG19"	"CBX2"	"34"	"1781"	"0.1363"	"0.398"	"1.244"	"ENCODE--ChIP-seq"	"ERRFI1,EML5,HIVEP3,LNPEP,MMP25,GPR132,OLR1,MYOF,FOS,TLR2,TM9SF4,COL19A1,HIPK2,PRDM1,COL27A1,ARID5B,MID1,GEM,MYCL,TPST1,TXLNB,LTBP2,FBXO40,GRK3,CDK6,FLT1,ADRA1A,CERS6,TRAF1,SMARCD3,CAMK2A,NOD2,MALT1,CECR2"
"gene_set_query"	"58"	"0.4915"	"MEF2C_GM12878_HG19"	"MEF2C"	"4"	"135"	"0.1579"	"0.431"	"1.952"	"ENCODE--ChIP-seq"	"ARID5B,TXLNB,DUSP16,TSPOAP1"
"gene_set_query"	"59"	"0.5"	"BACH1_H1HESC_HG19"	"BACH1"	"34"	"1814"	"0.1587"	"0.431"	"1.221"	"ENCODE--ChIP-seq"	"EML5,ORAI2,PLPP3,LPAR1,MTMR7,ABR,HMOX1,LYN,MICAL3,ATR,SLC7A11,MYOF,MINK1,FOS,COL19A1,LIMA1,MICALL1,LDLR,ZBTB37,TRAFD1,GEM,DPEP3,PXK,FBXO40,SLC38A7,CXCL3,CXCL2,PSTPIP2,CEP170,LANCL3,MAPK6,ANGPT1,ATP2B4,MCOLN2"
"gene_set_query"	"60"	"0.5085"	"RXRA_GM12878_HG19"	"RXRA"	"7"	"292"	"0.1703"	"0.452"	"1.57"	"ENCODE--ChIP-seq"	"LNPEP,ATR,PIM1,PXK,NFKB2,VPS13D,TSPOAP1"
"gene_set_query"	"61"	"0.5169"	"SREBF1_HEPG2_HG19"	"SREBF1"	"10"	"455"	"0.1732"	"0.455"	"1.437"	"ENCODE--ChIP-seq"	"ARRDC4,KCNQ1OT1,NR1D1,HSD17B7,LDLR,YPEL2,TOR3A,ACSS2,MAPK6,CLCN6"
"gene_set_query"	"62"	"0.5254"	"E2F6_K562_HG19"	"E2F6"	"44"	"2432"	"0.1772"	"0.459"	"1.178"	"ENCODE--ChIP-seq"	"ARRDC4,EML5,SPATA13,ORAI2,NUP98,EZR,TMTC3,PRDM10,ATP6V0A2,RALGDS,SETDB2,MICAL3,NBEAL1,VASN,EHD1,ATR,COL18A1,MTMR14,MINK1,SLC29A3,LIMA1,MICALL1,TBL1X,PRDM1,ADAM17,SQSTM1,PXK,NDRG1,TBC1D13,SLC38A7,SOCS4,CDK6,EFNA2,MDM4,PLEKHM3,PTPN23,CXCL3,CXCL2,CEP170,CERS6,VPS13D,RAB20,ABLIM2,CLCN6"
"gene_set_query"	"63"	"0.5339"	"GABPA_MELCELLLINE_MM9"	"GABPA"	"3"	"102"	"0.2098"	"0.504"	"1.937"	"ENCODE--ChIP-seq"	"KCNQ1OT1,TREML4,CHPF"
"gene_set_query"	"64"	"0.5424"	"NFE2_K562_HG19"	"NFE2"	"6"	"258"	"0.2125"	"0.504"	"1.522"	"ENCODE--ChIP-seq"	"ATG3,IFRD1,SLC7A11,SLC38A7,IGF2R,CLCN6"
"gene_set_query"	"65"	"0.5508"	"SRF_HCT116_HG19"	"SRF"	"8"	"371"	"0.2202"	"0.517"	"1.409"	"ENCODE--ChIP-seq"	"EGR2,DUSP2,FOS,ZSWIM4,TAOK3,CARF,VPS13D,AGPAT4"
"gene_set_query"	"66"	"0.5593"	"ELK1_HELAS3_HG19"	"ELK1"	"33"	"1844"	"0.2292"	"0.525"	"1.165"	"ENCODE--ChIP-seq"	"ERRFI1,ARMC7,NUP98,PLBD2,ZC3HAV1,SLC5A3,ABR,RAB11FIP1,LYN,PPFIBP1,MTMR14,MED12,DUSP2,AP3B1,PTAFR,LIMA1,MICALL1,TAOK3,TOR3A,CISH,ZBTB37,TRAFD1,ARID5B,TPST1,PXK,IRAK2,TBC1D13,SLC38A7,LGALS3BP,SECISBP2L,VPS13D,MAPK6,ATP2B4"
"gene_set_query"	"67"	"0.5678"	"KDM5B_H1HESC_HG19"	"KDM5B"	"33"	"1846"	"0.2309"	"0.527"	"1.164"	"ENCODE--ChIP-seq"	"PRKCG,ARMC7,FNDC3A,SPATA13,GSAP,ZC3HAV1,MTMR7,ATP6V0A2,LYN,SETDB2,MICAL3,LNPEP,EHD1,MMP25,DUSP2,AP3B1,ENG,MICALL1,TRIP11,CISH,COL4A2,AK4,SOCS4,CAV1,PLEKHM3,ZMYND15,DOCK4,CERS6,FGR,RGS16,NNAT,MAPK6,PDE4DIP"
"gene_set_query"	"68"	"0.5763"	"CREB1_GM12878_HG19"	"CREB1"	"14"	"726"	"0.2408"	"0.543"	"1.257"	"ENCODE--ChIP-seq"	"ATG3,EID3,SLC7A11,LDLR,CHPF,CALCRL,UBA6,DOCK4,PTPN22,PPP1R12B,IL2RG,AGPAT4,MAPK6,SLC25A37"
"gene_set_query"	"69"	"0.5847"	"PBX3_SKNSH_HG19"	"PBX3"	"34"	"1919"	"0.242"	"0.543"	"1.153"	"ENCODE--ChIP-seq"	"PRKAB2,NUP98,KCNQ1OT1,ATP6V0A2,PIP5K1C,NBEAL1,PPFIBP1,ATG2A,ATR,NRP2,MTMR12,MTMR14,SLC7A11,AKAP13,TCTN1,FOS,TBL1X,ZSWIM4,TAOK3,YPEL2,CHPF,CDC14A,TOR3A,ZBTB37,TRAFD1,PXK,NFKB2,DOCK4,TRPS1,CERS6,DST,SECISBP2L,AGPAT4,CLCN6"
"gene_set_query"	"70"	"0.5932"	"FOS_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"FOS"	"32"	"1814"	"0.2564"	"0.566"	"1.148"	"ENCODE--ChIP-seq"	"ICAM1,PRKAB2,IFRD1,PLBD2,CARMIL1,NBEAL1,NR1D1,SLC7A11,AP3B1,FOS,SERPINB8,SLC29A3,TBL1X,CSF1,ZBTB37,TRAFD1,PXK,CALCRL,NDRG1,CAV1,ARHGAP31,MDM4,NFKBIE,PTPN23,CXCL2,PSTPIP2,ITGAX,ABCC1,AGPAT4,ANGPT1,CLCN6,TRIM36"
"gene_set_query"	"71"	"0.6017"	"FOXA1_HEPG2_HG19"	"FOXA1"	"36"	"2074"	"0.2716"	"0.583"	"1.129"	"ENCODE--ChIP-seq"	"SLC23A2,ERRFI1,TRIM14,TRIB1,LNPEP,NR1D1,ATG2A,MTMR12,MTMR14,SLC7A11,CX3CL1,MMP25,JARID2,ZHX2,FOS,SLC29A3,SLC7A2,TBL1X,ZSWIM4,LDLR,PIM1,FBRSL1,PXK,CCDC146,NDRG1,KIF3B,SLC38A7,PLXNA2,ANKRD28,PLEKHM3,CXCL2,RHBDF2,NLRC4,MALT1,RAB20,MYO10"
"gene_set_query"	"72"	"0.6102"	"IRF4_GM12878_HG19"	"IRF4"	"30"	"1715"	"0.278"	"0.586"	"1.138"	"ENCODE--ChIP-seq"	"MAPKBP1,ICAM1,GOLGA3,ATG3,TRIB1,TMTC3,ABCA3,SETDB2,LNPEP,PPFIBP1,PPFIBP2,ATR,AKAP13,MINK1,B3GNT2,HSD17B7,TM9SF4,TBL1X,CARF,ZBTB37,GEM,TXLNB,CCDC146,CAMTA2,SOCS4,NADK,PTPN22,FYCO1,RASA4,TSPOAP1"
"gene_set_query"	"73"	"0.6186"	"ARID3A_K562_HG19"	"ARID3A"	"32"	"1857"	"0.2975"	"0.604"	"1.121"	"ENCODE--ChIP-seq"	"USP6NL,MAPKBP1,ARMC7,TRIB1,ZC3HAV1,SLC5A3,RAB11FIP1,ATP6V0A2,NR1D1,EHD1,ATR,JARID2,FOS,LDLR,ZBTB37,TPST1,ADAM17,ZKSCAN8,CAMTA2,MDM4,PLEKHM3,DOCK4,PTPN23,PSTPIP2,TRPS1,CEP170,SECISBP2L,VPS13D,SMARCD3,RGS16,CLCN6,SLC25A37"
"gene_set_query"	"74"	"0.6271"	"GATA1_K562_HG19"	"GATA1"	"12"	"660"	"0.3266"	"0.648"	"1.184"	"ENCODE--ChIP-seq"	"CMKLR1,ARRDC4,PIP5K1C,LNPEP,DUSP2,FOS,RELB,CISH,TNFAIP3,TRPS1,ABCC5,SLC25A37"
"gene_set_query"	"75"	"0.6356"	"HMGN3_K562_HG19"	"HMGN3"	"31"	"1830"	"0.3325"	"0.657"	"1.102"	"ENCODE--ChIP-seq"	"PRKCG,EML5,ORAI2,ABR,MICAL3,NBEAL1,EHD1,PPFIBP1,MTMR14,TRAM2,PIP4P2,PSD,KAT2A,TLR2,CHPF,PRDM1,GEM,TPST1,GRK3,ZKSCAN8,TBC1D13,TVP23A,ARHGAP27,PTPRE,MDM4,PLEKHM3,DOCK4,SLC2A6,RHBDF2,RGS16,MYO10"
"gene_set_query"	"76"	"0.6441"	"E2F4_MCF10A_HG19"	"E2F4"	"31"	"1839"	"0.3418"	"0.664"	"1.096"	"ENCODE--ChIP-seq"	"EZR,IL20RB,SETDB2,NR1D1,EHD1,PPFIBP1,ATR,NRP2,TCTN1,TSC22D2,SERPINB8,PTAFR,HSD17B7,CHPF,TNC,TRAFD1,TPST1,ADAM17,TBC1D13,SLC38A7,CAV1,PTPRE,DOCK4,PTPN22,FYCO1,TRPS1,IFT57,ABCC5,RHBDF2,MAPK6,ANGPT1"
"gene_set_query"	"77"	"0.6525"	"NR3C1_A549_HG19"	"NR3C1"	"28"	"1661"	"0.3509"	"0.679"	"1.096"	"ENCODE--ChIP-seq"	"ERRFI1,TNS3,PRKAB2,IFRD1,GSAP,TRIB1,LPAR1,IL20RB,HMOX1,ST3GAL1,NR1D1,VASN,PIP4P2,FOS,RELB,TBL1X,PHLDB1,PRDM1,NDRG1,SNN,CAV1,CXCL2,DUSP16,DST,PLEC,MAPK6,RFFL,SEMA4B"
"gene_set_query"	"78"	"0.661"	"CEBPD_HEPG2_HG19"	"CEBPD"	"19"	"1105"	"0.3532"	"0.679"	"1.119"	"ENCODE--ChIP-seq"	"ERRFI1,NUP98,ZC3HAV1,ATP6V0A2,HMOX1,RALGDS,ADHFE1,EHD1,SLC7A11,GRIPAP1,LIMA1,ZYX,ADAM17,SNN,MDM4,PLEKHM3,LGALS3BP,CXCL2,RAB20"
"gene_set_query"	"79"	"0.6695"	"ESRRA_GM12878_HG19"	"ESRRA"	"16"	"934"	"0.3746"	"0.703"	"1.114"	"ENCODE--ChIP-seq"	"CAPN15,GOLGA3,NUP98,PIP5K1C,ABCA3,CX3CL1,PSD,DUSP2,RELB,FGD6,LDLR,CHPF,CELSR3,CCDC146,NADK,NFKBIE"
"gene_set_query"	"80"	"0.678"	"NRF1_SKNSH_HG19"	"NRF1"	"30"	"1827"	"0.3958"	"0.721"	"1.067"	"ENCODE--ChIP-seq"	"ERRFI1,BSN,EML5,EID3,SLC5A3,HIVEP3,NR1D1,EHD1,LYST,MINK1,AP3B1,KAT2A,LIMA1,CISH,RALGAPA2,COL4A2,CCDC146,GRK3,SOCS4,MOB1A,DOCK4,PTPN23,PSTPIP2,ABCC5,TRAF3,PPP1R12B,SMARCD3,MALT1,MAPK6,SLC25A37"
"gene_set_query"	"81"	"0.6864"	"CTCFL_K562_HG19"	"CTCFL"	"35"	"2154"	"0.4074"	"0.733"	"1.056"	"ENCODE--ChIP-seq"	"PRKCG,PRKAB2,TRIM14,NUP98,EZR,RRAD,RAB11FIP1,KCNQ1OT1,PIP5K1C,RALGDS,ABCA3,MICAL3,EHD1,TSC22D2,SLC29A3,LIMA1,FGD6,MICALL1,FOXP4,MYCL,ADAM17,DPEP3,UBA6,LTBP2,CAMTA2,NFKB2,TNFAIP3,CXCL3,CXCL2,ABCC5,VPS13D,PLEC,LENG8,RFFL,SEMA4B"
"gene_set_query"	"82"	"0.6949"	"NFYB_K562_HG19"	"NFYB"	"30"	"1841"	"0.4111"	"0.734"	"1.059"	"ENCODE--ChIP-seq"	"SLC23A2,MAPKBP1,ERRFI1,NUP98,ATP6V0A2,PIP5K1C,EHD1,ABTB2,PPFIBP1,ATG2A,MTMR14,SLC7A11,B3GNT2,MOCS1,TAOK3,YPEL2,CDC14A,SLC39A4,TOR3A,TRAFD1,TPST1,CCDC146,NFKB2,DOCK4,IFT57,CERS6,RGS16,ATP2B4,CLCN6,SLC25A37"
"gene_set_query"	"83"	"0.7034"	"ELF1_K562_HG19"	"ELF1"	"20"	"1216"	"0.4204"	"0.737"	"1.069"	"ENCODE--ChIP-seq"	"PRKCG,RAB11FIP1,ATP6V0A2,PPFIBP2,ATG2A,ATR,AP3B1,TRIP11,CSF1,PRDM1,TPST1,ADAM17,UBA6,IRAK2,SLC38A7,CAMTA2,PLEKHM3,VPS13D,PPP1R12B,SLC25A37"
"gene_set_query"	"84"	"0.7119"	"MYB_MELCELLLINE_MM9"	"MYB"	"10"	"594"	"0.4357"	"0.749"	"1.095"	"ENCODE--ChIP-seq"	"USP6NL,EZR,ABCA3,OLR1,PLXND1,CARF,DOCK10,KIF3B,SLC25A37,LPIN2"
"gene_set_query"	"85"	"0.7203"	"HSF1_HEPG2_HG19"	"HSF1"	"4"	"222"	"0.4484"	"0.762"	"1.173"	"ENCODE--ChIP-seq"	"SLC5A3,KAT2A,B3GNT2,IGF2R"
"gene_set_query"	"86"	"0.7288"	"SP4_H1HESC_HG19"	"SP4"	"22"	"1367"	"0.4524"	"0.766"	"1.046"	"ENCODE--ChIP-seq"	"MAPKBP1,PRKAB2,NUP98,EZR,PLBD2,TMTC3,ADHFE1,BTBD11,VASN,EHD1,ABTB2,PPFIBP1,REL,ATG2A,AP3B1,FGD6,TAOK3,GEM,IRAK2,TBC1D13,SLC38A7,SECISBP2L"
"gene_set_query"	"87"	"0.7373"	"NANOG_H1HESC_HG19"	"NANOG"	"2"	"102"	"0.4682"	"0.781"	"1.279"	"ENCODE--ChIP-seq"	"AP3B1,SOCS4"
"gene_set_query"	"88"	"0.7458"	"NR2C2_K562_HG19"	"NR2C2"	"6"	"355"	"0.4683"	"0.781"	"1.099"	"ENCODE--ChIP-seq"	"PSD,HIPK2,TAOK3,CARF,CCDC146,VPS13D"
"gene_set_query"	"89"	"0.7542"	"EBF1_GM12878_HG19"	"EBF1"	"42"	"2676"	"0.4787"	"0.794"	"1.019"	"ENCODE--ChIP-seq"	"MAPKBP1,ARMC7,TRIM14,GSAP,NUP98,PLBD2,ABR,HMOX1,SETDB2,MICAL3,PPFIBP1,PPFIBP2,PIP4P2,GPR132,ZHX2,MINK1,KAT2A,PROKR1,YPEL2,CSF1,TRAFD1,GEM,ADAM17,CALCRL,HVCN1,TBC1D13,NLRP3,CAMTA2,CAV1,ARHGAP31,MDM4,PLEKHM3,LGALS3BP,PTPN22,PTPN23,SLC2A6,INSYN2B,FYCO1,ITGA4,SECISBP2L,RHBDF2,SEMA4B"
"gene_set_query"	"90"	"0.7627"	"RUNX3_GM12878_HG19"	"RUNX3"	"24"	"1540"	"0.5083"	"0.823"	"1.012"	"ENCODE--ChIP-seq"	"MAPKBP1,ERRFI1,EML5,EID3,PLBD2,PIK3R5,ABR,ADHFE1,REL,ATG2A,TNFSF8,ATR,TCTN1,FOS,LDLR,IL12RB2,PRDM1,SWAP70,TXLNB,CSF2RB,MOB1A,CEP170,LENG8,SLC25A37"
"gene_set_query"	"91"	"0.7712"	"STAT5A_GM12878_HG19"	"STAT5A"	"19"	"1230"	"0.5288"	"0.835"	"1.003"	"ENCODE--ChIP-seq"	"MAPKBP1,TRIB1,EZR,ZC3HAV1,SLC5A3,ST3GAL1,ATG2A,ATR,KAT2A,TRIP11,CSF1,UBA6,ZKSCAN8,TBC1D13,CAMTA2,PTPN22,SECISBP2L,PPP1R12B,MAPK6"
"gene_set_query"	"92"	"0.7797"	"NFYA_HELAS3_HG19"	"NFYA"	"28"	"1834"	"0.5466"	"0.847"	"0.9912"	"ENCODE--ChIP-seq"	"MAPKBP1,ERRFI1,NUP98,PLBD2,ABR,RAB11FIP1,ATP6V0A2,NR1D1,VASN,EHD1,PPFIBP1,ATG2A,DUSP2,B3GNT2,PTAFR,TM9SF4,TAOK3,YPEL2,CDC14A,TOR3A,TRAFD1,TBC1D13,CAMTA2,MOB1A,LGALS3BP,SLC2A6,INSYN2B,SECISBP2L"
"gene_set_query"	"93"	"0.7881"	"MAFF_HEPG2_HG19"	"MAFF"	"28"	"1834"	"0.5466"	"0.847"	"0.9912"	"ENCODE--ChIP-seq"	"PRKAB2,IFRD1,SPATA13,TRIB1,PRDM10,KCNQ1OT1,HMOX1,EHD1,PPFIBP1,ATR,SLC7A11,TM9SF4,LDLR,CHPF,TOR3A,TRAFD1,TPST1,ADAM17,KIF3B,ZKSCAN8,MOB1A,MDM4,LGALS3BP,PTPN23,DST,SECISBP2L,ABCC5,PPP1R12B"
"gene_set_query"	"94"	"0.7966"	"YY1_ECC1_HG19"	"YY1"	"25"	"1643"	"0.5534"	"0.851"	"0.9879"	"ENCODE--ChIP-seq"	"USP6NL,MAPKBP1,ERRFI1,ATP6V0A2,ADHFE1,EHD1,COL18A1,MTMR14,KAT2A,TAOK3,TRIP11,TOR3A,UBA6,KIF3B,TBC1D13,CAMTA2,CAV1,MDM4,PLEKHM3,FYCO1,SECISBP2L,ABCC5,VPS13D,PPP1R12B,MALT1"
"gene_set_query"	"95"	"0.8051"	"SIX5_H1HESC_HG19"	"SIX5"	"17"	"1145"	"0.594"	"0.879"	"0.9636"	"ENCODE--ChIP-seq"	"CAPN15,TMTC3,JARID2,KAT2A,MOCS1,TM9SF4,FGD6,CARF,RALGAPA2,CCDC146,SLC38A7,DOCK4,FYCO1,CEP170,ABCC5,PPP1R12B,ABLIM2"
"gene_set_query"	"96"	"0.8136"	"BATF_GM12878_HG19"	"BATF"	"10"	"676"	"0.5947"	"0.879"	"0.96"	"ENCODE--ChIP-seq"	"ABCA3,AKAP13,GPR132,SERPINB8,HSD17B7,PRDM1,ZBTB37,TXLNB,PPP1R12B,MAPK6"
"gene_set_query"	"97"	"0.822"	"POU2F2_GM12891_HG19"	"POU2F2"	"23"	"1563"	"0.6148"	"0.884"	"0.9549"	"ENCODE--ChIP-seq"	"PRKAB2,NUP98,EZR,SLC5A3,KCNQ1OT1,EHD1,ABTB2,PPFIBP1,ATG2A,CPEB4,ATR,SLC7A11,GRIPAP1,FOS,TRAFD1,GEM,TPST1,PLEKHM3,PTPN22,PTPN23,SECISBP2L,TRAF1,RGS16"
"gene_set_query"	"98"	"0.8305"	"FOXP2_PFSK1_HG19"	"FOXP2"	"2"	"152"	"0.6813"	"0.938"	"0.8525"	"ENCODE--ChIP-seq"	"ATG2A,MTMR14"
"gene_set_query"	"99"	"0.839"	"CEBPZ_HEPG2_HG19"	"CEBPZ"	"11"	"801"	"0.6881"	"0.942"	"0.8902"	"ENCODE--ChIP-seq"	"ARRDC4,PRKCD,PRDM10,NR1D1,MTMR12,ZSWIM4,PIM1,TRAFD1,IGF2R,ABCC5,LPIN2"
"gene_set_query"	"100"	"0.8475"	"ATF2_GM12878_HG19"	"ATF2"	"21"	"1502"	"0.6982"	"0.943"	"0.9066"	"ENCODE--ChIP-seq"	"NUP98,TMTC3,ZC3HAV1,EHD1,SLC7A11,FOS,GEM,ADAM17,TXLNB,CSF2RB,SOCS4,MOB1A,MDM4,PLEKHM3,PTPN22,FYCO1,TRPS1,IFT57,SECISBP2L,AGPAT4,SLC25A37"
"gene_set_query"	"101"	"0.8559"	"E2F1_HELAS3_HG19"	"E2F1"	"26"	"1854"	"0.7063"	"0.943"	"0.9094"	"ENCODE--ChIP-seq"	"TNS3,EML5,NUP98,TRIB1,SLC5A3,PRDM10,RALGDS,SETDB2,MICAL3,ATR,DUSP2,MINK1,B3GNT2,SLC7A2,MICALL1,SUSD6,TRIP11,TJP2,PVR,PIM1,RALGAPA2,SWAP70,SOCS4,CXCL2,MALT1,MAPK6"
"gene_set_query"	"102"	"0.8644"	"GTF2B_K562_HG19"	"GTF2B"	"26"	"1855"	"0.7072"	"0.943"	"0.9089"	"ENCODE--ChIP-seq"	"ERRFI1,TRIB1,EZR,SLC5A3,RAB11FIP1,KCNQ1OT1,LYN,VASN,REL,CPEB4,ATR,TCTN1,FOS,SLC29A3,LDLR,ZYX,TRAFD1,NDRG1,SOCS4,CDK6,MDM4,PLEKHM3,FYCO1,TRPS1,MAPK6,ATP2B4"
"gene_set_query"	"103"	"0.8729"	"ZNF274_K562_HG19"	"ZNF274"	"12"	"887"	"0.7108"	"0.943"	"0.8768"	"ENCODE--ChIP-seq"	"USP6NL,CMKLR1,FNDC3A,ZC3HAV1,RAB11FIP1,KCNQ1OT1,ABCA3,B3GNT2,ZBTB37,TSPOAP1,CLCN6,SLC25A37"
"gene_set_query"	"104"	"0.8814"	"ATF3_HEPG2_HG19"	"ATF3"	"10"	"748"	"0.7141"	"0.945"	"0.8663"	"ENCODE--ChIP-seq"	"ATG3,TMTC3,HMOX1,ABCA3,SLC7A11,B3GNT2,SLC38A7,IGF2R,CLCN6,LPIN2"
"gene_set_query"	"105"	"0.8898"	"SP2_H1HESC_HG19"	"SP2"	"14"	"1095"	"0.7886"	"0.994"	"0.828"	"ENCODE--ChIP-seq"	"ARRDC4,PRKAB2,NUP98,PPFIBP1,MTMR12,AKAP13,FGD6,ZSWIM4,TRIP11,YPEL2,TRAFD1,ZKSCAN8,MDM4,ARL5C"
